URLs Downloaded, size, # of outlinks found, content-type
https://www.cnn.com/travel/article/nina-compton-new-orleans/index.html,122094,53,text/html
https://www.cnn.com/2018/09/21/entertainment/alec-baldwin-trump-snl/index.html,1664509,82,text/html
https://www.cnn.com/profiles/bill-weir-profile,1591409,199,text/html
https://www.cnn.com/videos/politics/2018/09/29/linda-sarsour-womens-march-kavanaugh-newday-sot-vpx.cnn/video/playlists/top-news-videos/,1763239,101,text/html
https://www.cnn.com/profiles/elise-labott-profile,1590820,198,text/html
https://www.cnn.com/2018/09/25/entertainment/will-smith-birthday/index.html,1687493,202,text/html
https://www.cnn.com/2017/11/03/health/surrogate-mom-two-babies/index.html,1720867,197,text/html
https://www.cnn.com/travel/article/donald-link-new-orleans/index.html,133217,56,text/html
https://www.cnn.com/profiles/dave-briggs-profile,1590119,198,text/html
https://www.cnn.com/2017/11/02/health/youth-football-parent-curve/index.html,1591229,193,text/html
https://www.cnn.com/2018/09/27/australia/abc-news-australia-management-intl/index.html,1594948,205,text/html
https://www.cnn.com/2018/09/24/middleeast/iran-attack-military-parade-intl/index.html,1790205,225,text/html
https://www.cnn.com/2017/04/06/health/fifth-trimester-working-mom-resources-parenting/index.html,1740073,210,text/html
https://www.cnn.com/profiles/randi-kaye-profile,1593630,200,text/html
https://www.cnn.com/2018/09/19/middleeast/yemen-save-the-children-intl/index.html,1727762,197,text/html
https://www.cnn.com/2018/09/23/middleeast/isis-video-iran-military-parade/index.html,1712529,194,text/html
https://www.cnn.com/videos/us/2018/09/27/body-found-believed-to-be-missing-nc-boy-presser-sot-vpx.wbtv/video/playlists/top-news-videos/,1806530,204,text/html
https://www.cnn.com/2018/09/27/middleeast/trump-two-state-solution-oren-intl/index.html,1736627,194,text/html
https://www.cnn.com/profiles/brian-todd-profile,1631675,220,text/html
https://www.cnn.com/travel/article/downtown-los-angeles-restaurants/index.html,118801,54,text/html
https://www.cnn.com/2018/09/25/middleeast/syria-defense-russia-israel-intl/index.html,1717918,190,text/html
https://www.cnn.com/2017/11/03/health/parenting-wisdom-project/index.html,1604319,200,text/html
https://www.cnn.com/2018/09/25/middleeast/german-syrian-conviction-intl/index.html,1587249,185,text/html
https://www.cnn.com/2017/08/30/health/kids-healthy-eating-parent-tips/index.html,1758095,225,text/html
https://www.cnn.com/profiles/david-mckenzie,1593872,200,text/html
https://www.cnn.com/2018/03/02/health/childrens-programming-female-empowerment-role-models/index.html,1737099,206,text/html
https://www.cnn.com/style/article/dubai-first-skyscraper-dwtc/index.html,227184,36,text/html
https://www.cnn.com/profiles/nina-dos-santos,1590372,197,text/html
https://www.cnn.com/2018/09/23/middleeast/iran-attack-military-parade-intl/index.html,1798987,231,text/html
https://www.cnn.com/travel/videos/foodanddrink/2018/09/13/space-champagne-zero-gravity-bell-pkg-vpx.cnn,65280,39,text/html
https://www.cnn.com/2018/09/13/health/australia-abortion-laws-partner/index.html,1598822,195,text/html
https://www.cnn.com/profiles/jim-bittermann,1635487,220,text/html
https://www.cnn.com/videos/world/2018/09/28/indonesia-earthquake-palu-vpx.cnn/video/playlists/top-news-videos/,1806452,204,text/html
https://www.cnn.com/2018/09/27/middleeast/prehistoric-egyptians-mummified-bodies-before-pharaohs/index.html,1629931,219,text/html
https://www.cnn.com/2018/09/11/australia/australia-racist-cartoon-serena-intl/index.html,1787935,243,text/html
https://www.cnn.com/travel/videos/foodanddrink/2018/08/30/peaches-food-truck-la.cnn,65872,40,text/html
https://www.cnn.com/2018/09/28/middleeast/israel-gaza-unrest/index.html,1587417,185,text/html
https://www.cnn.com/2018/09/28/asia/india-temple-women-banned-intl/index.html,1594288,193,text/html
https://www.cnn.com/travel/article/food-asturias-spain/index.html,130788,52,text/html
https://www.cnn.com/videos/politics/2018/09/27/christine-blasey-ford-testimony-timeline-kavanaugh-sot-vpx.cnn/video/playlists/top-news-videos/,1764373,103,text/html
https://www.cnn.com/2018/09/25/middleeast/iranian-president-denies-trump-meeting-intl/index.html,1711452,191,text/html
https://www.cnn.com/profiles/rene-marsh-profile,1632053,217,text/html
https://www.cnn.com/2017/02/21/health/sitcoms-parenting-lessons-history-of-comedy/index.html,1940492,322,text/html
https://www.cnn.com/2018/09/22/middleeast/iran-attack-analysis---intl/index.html,1714879,192,text/html
https://www.cnn.com/2018/03/02/africa/gallery/ancient-egypt/index.html,1598218,205,text/html
https://www.cnn.com/profiles/lynn-smith,1567850,172,text/html
https://www.cnn.com/2018/09/26/middleeast/trump-bolton-iran-analysis-npw-intl/index.html,1820856,225,text/html
https://www.cnn.com/2017/10/31/health/potty-training-parenting-without-borders-explainer/index.html,1766125,212,text/html
https://www.cnn.com/specials/middleeast/global-gateway,1697233,298,text/html
https://www.cnn.com/travel/article/berlin-nightlife/index.html,140848,60,text/html
https://www.cnn.com/2017/11/07/health/adoption-tax-credit-families/index.html,1613543,209,text/html
https://www.cnn.com/videos/politics/2018/09/26/donald-trump-justin-trudeau-canada-meeting-tsr-vpx.cnn/video/playlists/top-news-videos/,1765782,103,text/html
https://www.cnn.com/2017/10/30/health/parents-children-sleep-depression-partner/index.html,1720414,208,text/html
https://www.cnn.com/travel/article/uk-checkers-michelin-star/index.html,118446,56,text/html
https://www.cnn.com/2017/10/12/health/uganda-adoptions-investigation-ac360/index.html,1897750,245,text/html
https://www.cnn.com/profiles/stephanie-elam-profile,1591462,199,text/html
https://www.cnn.com/travel/article/best-restaurants-philadelphia/index.html,168077,66,text/html
https://www.cnn.com/2018/06/20/middleeast/saudi-archaeology/index.html,1766128,232,text/html
https://www.cnn.com/videos/politics/2018/09/29/alyssa-milano-kavanaugh-hearing-bpr-nr-vpx.cnn/video/playlists/top-news-videos/,1764453,101,text/html
https://www.cnn.com/2017/08/31/health/social-skills-tech-parenting-partner/index.html,1720363,202,text/html
https://www.cnn.com/2018/09/28/middleeast/tara-fares-iraq-killed-intl/index.html,1715862,188,text/html
https://www.cnn.com/profiles/nick-paton-walsh,1633744,218,text/html
https://www.cnn.com/2018/09/22/middleeast/iran-attack-parade-intl/index.html,1788454,222,text/html
https://www.cnn.com/travel/article/asia-australia-fall-destinations/index.html,207327,107,text/html
https://www.cnn.com/2017/11/17/health/tolstoy-questions-go-ask-your-dad/index.html,1592396,196,text/html
https://www.cnn.com/interactive/2018/09/us/puerto-rico-maria-then-now/index.html,21588,9,text/html
https://www.cnn.com/travel/article/leah-chase-new-orleans/index.html,113718,45,text/html
https://www.cnn.com/2018/09/06/asia/nauru-china-pacific-islands-intl/index.html,1593945,194,text/html
https://www.cnn.com/2017/10/31/health/toddler-zea-neuroblastoma-cancer/index.html,1735518,205,text/html
https://www.cnn.com/profiles/don-riddell,1593049,199,text/html
https://www.cnn.com/travel/article/where-to-travel-october/index.html,196101,90,text/html
https://www.cnn.com/travel/article/starbucks-milan-italy/index.html,132023,51,text/html
https://www.cnn.com/profiles/victor-blackwell,1665624,245,text/html
http://www.cnn.com/interactive/2015/11/world/paris-elsewhere/,17223,24,text/html
https://www.cnn.com/travel/article/seattle-space-needle-glass-floor/index.html,95630,43,text/html
https://www.cnn.com/profiles/rafael-romo-profile,1635732,219,text/html
https://www.cnn.com/profiles/melissa-bell,1588962,196,text/html
https://www.cnn.com/travel/article/the-battery-atlanta-braves/index.html,125664,54,text/html
https://www.cnn.com/2017/10/04/health/tantrums-parenting-how-to-deal-with-them/index.html,1753844,215,text/html
https://www.cnn.com/2018/09/21/opinions/coastal-communities-are-sleepwalking-toward-catastrophe-bociurkiw/index.html,1741682,210,text/html
https://www.cnn.com/travel/article/wizarding-world-of-harry-potter-universal-orlando/index.html,202928,60,text/html
https://www.cnn.com/travel/article/urban-national-parks-america/index.html,183443,68,text/html
https://www.cnn.com/travel/gallery/best-travel-photos-2018/index.html,242907,40,text/html
https://www.cnn.com/interactive/2018/09/entertainment/dragon-con-cnnphotos-trnd/index.html,23514,21,text/html
https://www.cnn.com/profiles/jeff-zeleny-profile,1591356,197,text/html
https://www.cnn.com/2018/09/18/us/hurricane-florence-aerials-barrier-islands-trnd/index.html,1714687,186,text/html
https://www.cnn.com/2018/09/27/politics/gallery/kavanaugh-ford-hearing/index.html,1562634,78,text/html
http://www.cnn.com/interactive/2017/03/world/city-of-the-dead/,90546,22,text/html
https://www.cnn.com/travel/videos/travel-play/2018/08/21/harry-potter-world-orlando-orig.cnn,65584,39,text/html
https://www.cnn.com/2017/11/27/health/last-birthday-flowers-trnd/index.html,1775890,224,text/html
http://www.cnn.com/interactive/2018/02/sport/winter-olympics-cnnphotos/index.html,98090,40,text/html
https://www.cnn.com/profiles/kaylee-hartung-profile,1629575,217,text/html
https://www.cnn.com/interactive/2018/09/world/greenland-climate-change-cnnphotos/index.html,21083,22,text/html
https://www.cnn.com/profiles/wolf-blitzer-profile,1638604,226,text/html
https://www.cnn.com/2018/09/24/entertainment/one-tree-hill-anniversary/index.html,1566114,86,text/html
https://www.cnn.com/travel/videos/travel/2017/12/14/family-meal-nyc-documentary-for-cnngo.cnn,65547,39,text/html
https://www.cnn.com/profiles/maegan-vazquez,1588444,198,text/html
https://www.cnn.com/travel/videos/travel-play/2018/09/03/us-sand-sculpting-challenge-2018-travel-orig.cnn,65644,39,text/html
https://www.cnn.com/style/specials/the-invitation,109354,38,text/html
https://www.cnn.com/2018/09/28/us/american-flag-auction-hurricane-florence-trnd/index.html,1587624,187,text/html
https://www.cnn.com/videos/world/2018/09/28/air-niugini-plane-lands-short-of-runway-vpx.cnn,1804332,203,text/html
https://www.cnn.com/specials/cnn-photos-archive,1974550,496,text/html
http://www.cnn.com/interactive/2017/09/entertainment/saturday-night-live-photographer-cnnphotos/index.html,21993,30,text/html
https://www.cnn.com/2018/09/19/us/climate-change-hurricane-florence-wxc/index.html,1722672,202,text/html
http://www.cnn.com/interactive/2016/politics/unprecedented/,24442,56,text/html
https://www.cnn.com/profiles/poppy-harlow-profile,1593067,199,text/html
https://www.cnn.com/2018/09/27/world/medicane-mediterranean-hurricane-europe-wxc/index.html,1596872,196,text/html
https://www.cnn.com/interactive/2018/01/politics/trump-first-year-cnnphotos/,34180,22,text/html
https://www.cnn.com/2018/09/23/us/florence-carolinas-dead-fish-highway/index.html,1712371,194,text/html
https://www.cnn.com/travel/videos/foodanddrink/2018/09/03/issaya-siamese-club-restaurant-bangkok.cnn,65475,40,text/html
https://www.cnn.com/2018/09/28/uk/sadiq-khan-jury-duty-intl/index.html,1583762,186,text/html
https://www.cnn.com/videos/design/2018/09/21/daan-roosegaarde-waterlicht-smart-creativity-style-orig.cnn,1760780,99,text/html
https://www.cnn.com/interactive/2018/08/world/visa-pour-limage-cnnphotos/index.html,21077,17,text/html
https://www.cnn.com/2018/09/26/europe/royal-mail-potato-chip-environmental-campaign-intl/index.html,1589663,191,text/html
https://www.cnn.com/profiles/shimon-prokupecz-profile,1637395,219,text/html
http://www.cnn.com/interactive/2017/04/politics/nra-convention-cnnphotos/,22992,28,text/html
https://www.cnn.com/videos/tv/2015/11/13/digital-shorts-all-american-family-deaf-football-team-andrew-jenks.cnn,1728497,184,text/html
https://www.cnn.com/2018/09/24/world/gallery/un-general-assembly/index.html,1604029,176,text/html
https://www.cnn.com/2018/09/25/us/florence-georgetown-flooding-wxc/index.html,1742363,192,text/html
http://www.cnn.com/interactive/2016/07/world/turkey-terror-cnnphotos/,20291,34,text/html
https://www.cnn.com/2017/09/20/health/sportsmanship-teaching-kids-parenting/index.html,1753940,214,text/html
https://www.cnn.com/2018/09/26/europe/putin-pension-protest-analysis-intl/index.html,1802055,224,text/html
https://www.cnn.com/interactive/2018/07/world/2000s-cnnphotos/index.html,41521,10,text/html
https://www.cnn.com/2018/09/26/asia/super-typhoon-trami-wxc-intl/index.html,1783127,224,text/html
https://www.cnn.com/profiles/robin-meade,1569867,173,text/html
https://www.cnn.com/profiles/sanjay-gupta-profile,1633814,222,text/html
https://www.cnn.com/2017/10/30/health/baby-sleep-myths/index.html,1755307,222,text/html
https://www.cnn.com/videos/spanish/2018/09/21/imagenes-impactantes-semana-21-septiembre.cnn,1803769,202,text/html
https://www.cnn.com/videos/weather/2018/09/15/hurricane-florences-destruction-lc-orig.cnn,1800578,201,text/html
http://www.cnn.com/interactive/2016/05/health/focus-on-flint/,25894,27,text/html
http://www.cnn.com/interactive/2017/10/health/i-on-india-childhood-obesity/,29454,25,text/html
https://www.cnn.com/2017/09/20/health/geas-gender-stereotypes-study/index.html,1722918,196,text/html
https://www.cnn.com/profiles/mark-preston-profile,1631763,220,text/html
https://www.cnn.com/videos/us/2015/03/24/digital-shorts-ubah-fashion-model-orig.cnn,1729505,183,text/html
http://www.cnn.com/interactive/2016/09/world/mother-teresa-photos/,15704,24,text/html
https://www.cnn.com/style/article/milan-fashion-week-spring-summer-2019-highlights/index.html,197094,48,text/html
https://www.cnn.com/travel/gallery/pakyong-airport-sikkim-india-photos/index.html,85783,39,text/html
https://www.cnn.com/2018/09/25/uk/brexit-labour-conference-second-referendum-intl/index.html,1809663,221,text/html
https://www.cnn.com/interactive/2018/08/entertainment/amy-winehouse-cnnphotos/index.html,18221,15,text/html
https://www.cnn.com/style/article/watch-how-a-firework-is-made/index.html,150695,45,text/html
https://www.cnn.com/2017/03/31/health/hfr-paulette-leaphart-naked-truth/index.html,1689173,214,text/html
https://www.cnn.com/videos/tv/2015/11/25/digital-shorts-blackface-dutch-holiday-roger-ross-williams-orig.cnn,1729726,183,text/html
https://www.cnn.com/2016/03/25/world/tale-of-two-brussels/index.html,1619989,198,text/html
https://www.cnn.com/profiles/john-defterios,1591426,197,text/html
http://www.cnn.com/interactive/2013/12/health/mentally-ill-son/,83473,32,text/html
http://www.cnn.com/interactive/2018/08/us/ice-detention-stewart-georgia/?utm_content=chapter_01,8518,8,text/html
https://www.cnn.com/2018/09/20/us/gallery/arthur-mitchell-life-in-pictures/index.html,1585082,172,text/html
https://www.cnn.com/2015/11/30/world/blackface-documentary-zwarte-piet-feat/index.html,1751317,206,text/html
https://www.cnn.com/2018/09/26/europe/malgorzata-gersdorf-poland-judiciary-eu-intl/index.html,1723805,194,text/html
http://www.cnn.com/interactive/2015/08/us/ferguson-anniversary/,30643,27,text/html
http://www.cnn.com/interactive/2018/08/us/ice-detention-stewart-georgia/?utm_content=chapter_02,8518,8,text/html
https://www.cnn.com/2018/09/21/us/puerto-rico-hurricane-maria-natural-disaster-human-catastrophe-weir/index.html,1810042,241,text/html
https://www.cnn.com/2018/09/25/europe/sweden-prime-minister-stefan-lofven-confidence-vote-intl/index.html,1713632,189,text/html
https://www.cnn.com/interactive/2018/09/us/standing-rock-portraits-cnnphotos/index.html,15323,21,text/html
https://www.cnn.com/profiles/sara-murray,1679669,219,text/html
https://www.cnn.com/interactive/2018/08/us/ice-detention-stewart-georgia/,8518,8,text/html
https://www.cnn.com/profiles/phil-mattingliy-profile,1591306,196,text/html
